#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
125000,250.0000000004656,-1034285.1245135702,166700.875,-867584.2495135702,298.17605199147977,667.7012130649947,1.0279466634390175,122
127500,255.00000000048948,-1034532.2288441397,167001.765625,-867530.4632191397,298.714251797832,668.715791996961,1.026387057638778,122
130000,260.00000000051335,-1035182.4560578773,166964.046875,-868218.4091828773,298.6467846776921,668.8668503776324,1.0261552560974376,123
132500,265.0000000005372,-1034063.5317574376,166481.5625,-867581.9692574376,297.78377009492476,669.0081223788087,1.025938566640767,123
135000,270.0000000005611,-1034447.7363057313,167742.3125,-866705.4238057313,300.0388599830148,668.3377872307748,1.0269675712759714,123
137500,275.000000000585,-1033437.3963264031,167670.703125,-865766.6932014031,299.9107730685155,668.8872653533191,1.0261239370161976,122
140000,280.00000000060885,-1032487.3057638705,166265.28125,-866222.0245138705,297.3969101624572,667.9425984760068,1.0275751774334554,122
142500,285.0000000006327,-1035054.9071483249,167164.34375,-867890.5633983249,299.00505353149225,667.9447154729456,1.0275719206167537,122
145000,290.0000000006566,-1035172.3364069313,168020.25,-867152.0864069313,300.53600378295215,668.9412547252559,1.026041119898106,120
147500,295.0000000006805,-1033490.6006136192,166881.921875,-866608.6787386192,298.49988857849763,668.1266770362588,1.0272920656139246,121
150000,300.00000000070435,-1034850.0999287516,167309.0,-867541.0999287516,299.2637986011921,669.2395494317464,1.0255837909267878,121
152500,305.0000000007282,-1033043.3480771286,166164.71875,-866878.6293271286,297.2170351064421,668.2462730785049,1.0271082111425598,121
155000,310.0000000007521,-1035361.3972485941,167060.1875,-868301.2097485941,298.81875037372396,668.2443082124917,1.0271112311907538,121
157500,315.00000000077597,-1033055.6338655399,167373.3125,-865682.3213655399,299.3788336743055,668.0875205861505,1.0273522749566746,121
160000,320.00000000079984,-1034856.4872112051,166476.703125,-868379.7840862051,297.7750781834237,670.3473056632586,1.0238890025301775,121
162500,325.0000000008237,-1036060.0213860758,166999.78125,-869060.2401360758,298.7107023677335,668.4521949967663,1.026791802437968,122
165000,330.0000000008476,-1034398.3256467115,167255.4375,-867142.8881467115,299.1679919368012,669.764115735386,1.0247805429091055,122
167500,335.00000000087147,-1032900.3923634598,166562.546875,-866337.8454884598,297.9286259705193,669.1854194546319,1.0256667497383785,122
170000,340.00000000089534,-1035251.9167085048,167057.4375,-868194.4792085048,298.81383147846935,669.7563185638836,1.0247924732028912,122
172500,345.0000000009192,-1034529.5151663767,167042.375,-867487.1401663767,298.78688934764295,670.0152876188096,1.0243963784522419,122
175000,350.0000000009431,-1031115.208055825,166527.796875,-864587.411180825,297.86646902139285,671.7616843675429,1.0217332278939788,122
177500,355.00000000096696,-1032621.4383567851,167366.0,-865255.4383567851,299.3657538846512,669.9387984795804,1.0245133371914508,122
180000,360.00000000099084,-1033454.1734242355,167318.9375,-866135.2359242355,299.281573699953,668.4496955070807,1.0267956418525668,122
182500,365.0000000010147,-1034724.5272405138,167211.953125,-867512.5741155138,299.09021190558764,668.7058865668209,1.0264022613411834,120
185000,370.0000000010386,-1033794.8061432522,168329.0625,-865465.7436432522,301.08837336142983,670.3545379595495,1.023877956034307,121
187500,375.00000000106246,-1034279.944942629,166517.96875,-867761.976192629,297.8488895605113,669.7199828059341,1.024848073471975,121
190000,380.00000000108633,-1034908.6526707076,167412.28125,-867496.3714207076,299.4485366559248,668.2965183124679,1.0270309889949654,119
192500,385.0000000011102,-1034387.8542920817,166475.203125,-867912.6511670817,297.7723951496485,668.3301856072615,1.0269792520604182,119
195000,390.0000000011341,-1035228.787298739,166796.84375,-868431.943548739,298.34771025655823,669.9208011174945,1.024540860650135,120
197500,395.00000000115796,-1033636.6498637125,166944.046875,-866692.6029887125,298.6110108940222,668.9813942561946,1.0259795564381502,119
200000,400.00000000118183,-1034425.623732551,167024.125,-867401.498732551,298.7542457700442,670.2971578213078,1.02396560411393,119
202500,405.0000000012057,-1033240.7519796034,167434.34375,-865806.4082296034,299.4879996110356,671.6997046463046,1.021827506245163,120
205000,410.0000000012296,-1033635.8190639885,166673.078125,-866962.7409389885,298.12633202183235,670.7040686058732,1.0233443723861966,120
207500,415.00000000125345,-1033856.4415121712,166123.53125,-867732.9102621712,297.1433634706969,668.7346019952533,1.0263581876823797,120
210000,420.00000000127733,-1034786.9974412797,167259.9375,-867527.0599412797,299.17604103812687,669.2263798757185,1.0256039731604862,120
212500,425.0000000013012,-1034857.6535594845,166702.75,-868154.9035594845,298.1794057836988,667.4191784177674,1.0283810479816955,120
215000,430.0000000013251,-1035491.184462864,166754.484375,-868736.700087864,298.2719425006761,669.9460282043655,1.024502281152375,120
217500,435.00000000134895,-1034310.1267765621,166411.78125,-867898.3455265621,297.6589531278391,670.0984668649766,1.0242692202467703,120
220000,440.0000000013728,-1034461.5543389991,167885.671875,-866575.8824639991,300.29528534642975,668.336384517052,1.0269697266898294,119
222500,445.0000000013967,-1033719.3225152222,167128.6875,-866590.6350152222,298.94127558279325,669.1890920653497,1.025661120724483,119
225000,450.0000000014206,-1033869.729714592,167648.015625,-866221.714089592,299.870192182665,669.232215674119,1.0255950297505818,119
227500,455.00000000144445,-1034422.1365211383,166925.25,-867496.8865211383,298.57738912702627,667.7365565246142,1.0278922539701405,119
230000,460.0000000014683,-1035337.4731392683,167135.65625,-868201.8168892683,298.95374051054074,668.1646169336501,1.0272337336481598,119
232500,465.0000000014922,-1032786.3663100498,168032.84375,-864753.5225600498,300.5585300873567,669.3266737064846,1.0254502937161165,119
235000,470.00000000151607,-1032299.9860694464,167784.03125,-864515.9548194464,300.1134818598887,670.4512297777081,1.023730293360656,119
237500,475.00000000153995,-1033199.1028186353,167685.09375,-865514.0090686353,299.9365134237967,669.1690918737755,1.0256917757848463,119
240000,480.0000000015638,-1035822.2130747167,167623.015625,-868199.1974497167,299.8254749530777,668.3535930231199,1.0269432846762643,119
242500,485.0000000015877,-1033767.8700496452,165889.8125,-867878.0575496452,296.7253132705922,671.3173634458562,1.0224094765272713,119
245000,490.00000000161157,-1033615.9487141045,167319.765625,-866296.1830891045,299.2830549581831,670.7050211985774,1.023342918944889,120
247500,495.00000000163544,-1034677.8833197812,166587.34375,-868090.5395697812,297.97297987261624,671.2374149906431,1.0225312517090746,120
250000,500.0000000016593,-1034820.0345295584,167491.53125,-867328.5032795584,299.5902902737167,667.7501200767719,1.0278713750967716,120
