#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
127500,255.00000000048948,-611122.8642393444,83772.609375,-527350.2548643444,296.5702390865116,338.3099408946403,1.0482462989720762,213
130000,260.00000000051335,-612095.8984215371,84389.0390625,-527706.8593590371,298.7525120414287,336.6206857917404,1.0535066869528968,214
132500,265.0000000005372,-611583.1063557975,83800.5,-527782.6063557975,296.66897696021795,337.7765437752215,1.0499016287059406,214
135000,270.0000000005611,-611681.229120913,84002.421875,-527678.807245913,297.38381703971794,337.13621296431467,1.0518957317878097,215
137500,275.000000000585,-612236.182450335,84273.78125,-527962.401200335,298.3444784697788,337.09056663926305,1.0520381717705487,216
140000,280.00000000060885,-612664.4856050671,84180.171875,-528484.3137300671,298.01308429533907,336.1820221623429,1.0548813442409959,217
142500,285.0000000006327,-612410.419086095,83458.609375,-528951.809711095,295.45862210611756,335.7277615469674,1.0563086645387725,215
145000,290.0000000006566,-611803.3400264322,84191.875,-527611.4650264322,298.054515481561,337.16138942876637,1.0518171847882758,216
147500,295.0000000006805,-611674.5477556088,83681.0234375,-527993.5243181088,296.2460082480074,338.48228770933133,1.0477125578659696,215
150000,300.00000000070435,-612502.1046654675,84891.6171875,-527610.4874779675,300.5317298048828,338.22175525130984,1.0485196115925932,215
152500,305.0000000007282,-611995.8130541784,83586.34375,-528409.4693041784,295.91082497309213,338.6312031479925,1.0472518189449989,209
155000,310.0000000007521,-611741.9426318696,83736.34375,-528005.5988818696,296.4418521930256,339.13046757277766,1.0457100654696094,206
157500,315.00000000077597,-612177.8159175357,84452.96875,-527724.8471675357,298.9788347362576,338.2995051924579,1.0482786347751798,207
160000,320.00000000079984,-611638.3768825312,84734.578125,-526903.7987575312,299.97578302634724,337.26555737042605,1.0514923202156938,203
162500,325.0000000008237,-611755.0362362722,83652.125,-528102.9112362722,296.14370253516717,337.20233795272753,1.0516894562515888,204
165000,330.0000000008476,-611607.2721749982,84266.6328125,-527340.6393624982,298.31917170382883,337.0761156429461,1.0520832743424604,205
167500,335.00000000087147,-612796.3434846839,83359.78125,-529436.5622346839,295.108752609651,336.926396345812,1.0525507864462003,206
170000,340.00000000089534,-612454.5176733495,84625.4609375,-527829.0567358495,299.5894883815134,337.8091090007417,1.0498004168605468,207
172500,345.0000000009192,-610963.1557478928,83489.203125,-527473.9526228928,295.5669295328498,337.9068572858852,1.0494967349781628,207
175000,350.0000000009431,-610648.4484858261,84448.9921875,-526199.4562983261,298.9647569833959,339.19238371791704,1.0455191816547145,208
177500,355.00000000096696,-611438.8644053983,84134.40625,-527304.4581553983,297.85106567792394,339.33233082909874,1.0450879896465728,208
180000,360.00000000099084,-611383.4308570321,84570.28125,-526813.1496070321,299.3941422745139,338.01313459722564,1.0491667546317276,209
182500,365.0000000010147,-611842.4523152392,84462.046875,-527380.4054402392,299.01097294613066,338.5589079414554,1.0474754470486198,209
185000,370.0000000010386,-611810.8216901319,84652.28125,-527158.5404401319,299.68443715474416,337.4588863259653,1.0508899241305352,209
187500,375.00000000106246,-611070.3461948484,83666.125,-527404.2211948484,296.1932650756943,336.4087523534136,1.0541703834022438,210
190000,380.00000000108633,-611532.3997469428,85075.1796875,-526457.2200594428,301.18157436527633,337.64121633429363,1.0503224318951405,209
192500,385.0000000011102,-611239.7011247333,84162.1796875,-527077.5214372333,297.9493886866147,337.13096297971174,1.0519121124736621,210
195000,390.0000000011341,-611664.2756811804,84145.5625,-527518.7131811804,297.8905608274065,337.04449694622605,1.0521819719989334,211
197500,395.00000000115796,-610129.8356257337,83834.71875,-526295.1168757337,296.7901175447653,338.73497402942473,1.0469309951368142,211
200000,400.00000000118183,-612421.0133720078,84314.9140625,-528106.0993095078,298.4900960902449,337.8964723647618,1.0495289902448004,212
202500,405.0000000012057,-611866.5449203071,84502.015625,-527364.5292953071,299.1524695741088,337.32081276029965,1.0513200787888246,213
205000,410.0000000012296,-611796.8827780928,84188.5859375,-527608.2968405928,298.04287160345723,336.84699556548696,1.052798891238215,213
207500,415.00000000125345,-611382.6898065577,83849.9609375,-527532.7288690577,296.84407765445746,336.084652002166,1.055186963568878,214
210000,420.00000000127733,-612671.112811496,84283.7265625,-528387.386248996,298.37968668076707,336.05403719258874,1.0552830920017573,214
212500,425.0000000013012,-611375.3513099998,84075.2109375,-527300.1403724998,297.64150352972416,338.4328820254017,1.0478655068204958,215
215000,430.0000000013251,-611544.2519544079,83776.65625,-527767.5957044079,296.5845657583827,338.762482045071,1.0468459827882775,215
217500,435.00000000134895,-611027.2781812404,84545.0,-526482.2781812404,299.30464206182097,339.31085766303084,1.0451541276655911,216
220000,440.0000000013728,-610775.8436764223,84167.578125,-526608.2655514223,297.9685001349988,336.88312552475475,1.0526859809195446,216
222500,445.0000000013967,-612253.8707191036,84683.4453125,-527570.4254066036,299.79476359121895,336.0219505566645,1.0553838606697385,217
225000,450.0000000014206,-610975.8291634377,84176.015625,-526799.8135384377,297.9983704161201,338.20762357679047,1.048563422958291,217
227500,455.00000000144445,-611630.60275868,83702.078125,-527928.52463368,296.320545662472,337.73982456267214,1.05001577444256,218
230000,460.0000000014683,-610333.1242584097,83968.796875,-526364.3273834097,297.2647784379162,337.79740383728665,1.04983679394733,219
232500,465.0000000014922,-611997.8007573318,84459.625,-527538.1757573318,299.00239906914214,337.08106556686613,1.0520678248476727,219
235000,470.00000000151607,-611588.8388579125,83867.296875,-527721.5419829125,296.9054500190946,337.8907435548425,1.049546784612372,220
237500,475.00000000153995,-612413.2772976756,83908.0,-528505.2772976756,297.04954646783693,337.66357482857967,1.0502528844821455,220
240000,480.0000000015638,-612316.3494162862,84091.6484375,-528224.7009787862,297.69969526257523,338.27573417763386,1.0483522984892724,217
242500,485.0000000015877,-609500.1176540679,83514.8671875,-525985.2504665679,295.65778497126036,338.9821697403771,1.0461675424399979,217
245000,490.00000000161157,-611886.0401892005,83217.9375,-528668.1026892005,294.60659999480146,338.2898934639996,1.048308419199074,216
247500,495.00000000163544,-611881.2931959513,85022.4375,-526858.8556959513,300.99485745060076,336.99425974067424,1.0523388253591237,216
250000,500.0000000016593,-611909.5184149016,84728.515625,-527181.0027899016,299.9543206762082,337.31476645749564,1.0513389235005668,217
