#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
125000,250.0000000004656,-187925.98693843978,23137.255859375,-164788.73107906478,302.39307269037147,91.58367348104191,1.0461207276791928,215
127500,255.00000000048948,-187643.6445724368,22636.94140625,-165006.7031661868,295.8541976521474,91.73059032255844,1.0444452478570836,216
130000,260.00000000051335,-187643.7857228939,22812.7734375,-164831.0122853939,298.15223975922515,91.64050122775116,1.045472011413531,216
132500,265.0000000005372,-188104.91120724962,22721.39453125,-165383.51667599962,296.9579603508127,92.28751733579742,1.038142339412118,217
135000,270.0000000005611,-188507.83480949397,22820.353515625,-165687.48129386897,298.25130782198005,92.17955411963693,1.0393582401274746,215
137500,275.000000000585,-187764.65857181977,22737.46875,-165027.18982181977,297.1680428441063,91.98620299046289,1.0415429274263497,216
140000,280.00000000060885,-187711.74612723454,22935.61328125,-164776.13284598454,299.7576988519601,91.37482516466706,1.04851176429466,214
142500,285.0000000006327,-187394.12180965766,23132.56640625,-164261.55540340766,302.33178373941183,91.60939151631669,1.0458270441459783,215
145000,290.0000000006566,-187696.7246980879,22806.13671875,-164890.5879793379,298.0655009606575,91.75787269887135,1.0441347028602115,215
147500,295.0000000006805,-187228.51285973284,22990.3125,-164238.20035973284,300.4725919634037,92.07004639270416,1.0405944484580292,216
150000,300.00000000070435,-187322.04417049396,23289.4296875,-164032.61448299396,304.381913188547,92.36035616954109,1.0373236215076105,215
152500,305.0000000007282,-187097.8480185524,22728.984375,-164368.8636435524,297.05715604570196,91.58135949619776,1.0461471599960126,216
155000,310.0000000007521,-187750.90124414326,23088.853515625,-164662.04772851826,301.76047677921684,91.83102345605869,1.0433029660326636,216
157500,315.00000000077597,-187846.9106704169,22820.7265625,-165026.1841079169,298.2561833695158,91.69030329393442,1.0449041578408553,216
160000,320.00000000079984,-187742.39984853426,22664.89453125,-165077.50531728426,296.2195318737777,92.11489377819815,1.0400878209360427,217
162500,325.0000000008237,-187913.07671477296,22707.44921875,-165205.62749602296,296.7757016628277,92.07760456640152,1.040509031448899,217
165000,330.0000000008476,-187422.6744447325,23222.669921875,-164200.0045228575,303.509394391066,91.70120833308698,1.0447798986194226,218
167500,335.00000000087147,-188318.76417498244,23329.921875,-164988.84229998244,304.9111270708026,91.6933384503782,1.044869570294569,218
170000,340.00000000089534,-187285.91724369442,23055.390625,-164230.52661869442,301.32313250733364,92.13139561188649,1.0399015287809268,218
172500,345.0000000009192,-188002.4154821306,22564.42578125,-165437.9897008806,294.9064524746255,91.58061093125448,1.046155711031887,218
175000,350.0000000009431,-187780.80961509026,22651.55859375,-165129.25102134026,296.04523743098207,91.90679260339245,1.042442853587132,219
177500,355.00000000096696,-187587.82056761906,22121.4765625,-165466.34400511906,289.117314120548,91.56794176196321,1.0463004551809096,219
180000,360.00000000099084,-187952.61004161998,23130.1875,-164822.42254161998,302.3006925514614,92.22840466259177,1.0388077241065095,219
182500,365.0000000010147,-187640.20137554314,23161.6875,-164478.51387554314,302.7123827643216,92.38841553294287,1.0370085750778906,220
185000,370.0000000010386,-187071.64733118936,22868.146484375,-164203.50084681436,298.8759394879454,92.09672749862776,1.0402929805182133,220
187500,375.00000000106246,-187025.37895560823,22877.6796875,-164147.69926810823,299.00053397758893,91.9148185116798,1.0423518285394502,220
190000,380.00000000108633,-187699.07450217265,22795.84765625,-164903.22684592265,297.93102774380816,91.62860041346278,1.0456077983642798,220
192500,385.0000000011102,-187791.17000487098,23070.72265625,-164720.44734862098,301.5235149584095,91.99057191360593,1.041493461259269,221
195000,390.0000000011341,-187637.63168283692,22551.11328125,-165086.51840158692,294.7324643489524,92.26489999956618,1.0383968242091155,221
197500,395.00000000115796,-187730.8802015856,22322.49609375,-165408.3841078356,291.7445450287819,91.82377251746149,1.0433853512967144,221
200000,400.00000000118183,-187225.5543092133,22906.44921875,-164319.1050904633,299.37653824565876,91.25740411275771,1.0498608861056493,221
202500,405.0000000012057,-187819.87236985867,22817.32421875,-165002.54815110867,298.2117163338757,90.80258884602316,1.0551194670009367,221
205000,410.0000000012296,-187925.1291626778,22930.125,-164995.0041626778,299.68596959240296,91.21904345208344,1.0503023877448137,222
207500,415.00000000125345,-187745.99816979794,23294.7578125,-164451.24035729794,304.4515492810993,91.38077549908533,1.0484434895880275,222
210000,420.00000000127733,-188172.2582895623,23062.9453125,-165109.3129770623,301.42186872653895,91.81472738443766,1.0434881404631853,222
212500,425.0000000013012,-187678.4148892071,22791.861328125,-164886.5535610821,297.8789283065284,91.6767686424108,1.045058421716659,219
215000,430.0000000013251,-187700.29911977868,23001.76171875,-164698.53740102868,300.622227877825,91.99139769628295,1.04148411204532,219
217500,435.00000000134895,-187540.86744094663,22767.0390625,-164773.82837844663,297.55451294720046,91.81364263207989,1.0435004689820002,219
220000,440.0000000013728,-188025.01949828654,22515.21875,-165509.80074828654,294.26333967559276,91.46546404914031,1.0474727280019922,220
222500,445.0000000013967,-187899.25992823672,22614.146484375,-165285.11344386172,295.55627872392995,91.96425987499241,1.0417914445867664,220
225000,450.0000000014206,-187276.5450532746,23187.080078125,-164089.4649751496,303.044251840301,91.97398942811184,1.0416812377199935,220
227500,455.00000000144445,-188127.35620334302,22699.080078125,-165428.27612521802,296.6663209236098,91.97776748044247,1.041638449920988,220
230000,460.0000000014683,-187802.65892124688,22560.513671875,-165242.14524937188,294.8553230415675,91.98665313055962,1.0415378305974277,220
232500,465.0000000014922,-187342.19909691415,22738.14453125,-164604.05456566415,297.17687498780975,91.94354399155944,1.0420261715636765,220
235000,470.00000000151607,-188126.43950816034,22964.30078125,-165162.13872691034,300.1326310101006,91.81862012183187,1.0434439007948106,220
237500,475.00000000153995,-187957.62812187802,23004.46484375,-164953.16327812802,300.65755645263886,91.7616855929173,1.0440913168329606,221
240000,480.0000000015638,-186926.54744231654,23147.9140625,-163778.63337981654,302.5323704019028,92.64566744895245,1.0341290832440806,221
242500,485.0000000015877,-187048.08677550848,22711.4765625,-164336.61021300848,296.8283371550721,92.75878562210578,1.032867975825341,221
245000,490.00000000161157,-187308.2204164795,22658.546875,-164649.6735414795,296.13657098638964,92.09685760823868,1.0402915108468427,221
247500,495.00000000163544,-187975.76374362642,22662.44921875,-165313.31452487642,296.1875727873132,92.27968646716947,1.0382304363334265,221
250000,500.0000000016593,-187449.154016532,22830.0078125,-164619.146204032,298.37748495009066,91.48329849222378,1.0472685257808554,221
